<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.06.10	14:55:00	8578.1	8578.2	8576.4	8576.6	60	0	1
2022.06.10	14:56:00	8576.7	8577.9	8576.6	8577.8	60	0	1
2022.06.10	14:57:00	8577.7	8577.8	8577.0	8577.2	60	0	1
2022.06.10	14:58:00	8577.1	8577.7	8576.6	8577.0	60	0	1
2022.06.10	14:59:00	8576.9	8576.9	8574.5	8574.8	60	0	1
2022.06.10	15:00:00	8574.7	8575.2	8574.4	8575.0	60	0	1
2022.06.10	15:01:00	8574.9	8575.3	8574.0	8574.0	60	0	1
2022.06.10	15:02:00	8574.1	8574.3	8573.6	8574.0	60	0	1
2022.06.10	15:03:00	8574.1	8575.3	8574.1	8575.2	60	0	1
2022.06.10	15:04:00	8575.3	8575.3	8574.2	8574.6	60	0	1
2022.06.10	15:05:00	8574.7	8575.1	8574.2	8574.4	60	0	1
2022.06.10	15:06:00	8574.5	8576.1	8574.5	8575.8	60	0	1
2022.06.10	15:07:00	8575.9	8576.2	8575.1	8575.2	60	0	1
2022.06.10	15:08:00	8575.3	8575.6	8574.5	8574.8	60	0	1
2022.06.10	15:09:00	8574.9	8575.8	8574.5	8574.6	60	0	1
2022.06.10	15:10:00	8574.7	8574.8	8573.5	8573.8	60	0	1
2022.06.10	15:11:00	8573.9	8574.6	8573.7	8573.8	60	0	1
2022.06.10	15:12:00	8573.7	8574.4	8573.5	8574.4	60	0	1
2022.06.10	15:13:00	8574.5	8575.3	8574.4	8574.6	60	0	1
2022.06.10	15:14:00	8574.5	8575.6	8574.5	8575.4	60	0	1
2022.06.10	15:15:00	8575.5	8576.0	8575.2	8575.4	60	0	1
2022.06.10	15:16:00	8575.5	8576.5	8575.4	8576.2	60	0	1
2022.06.10	15:17:00	8576.3	8577.4	8575.6	8577.2	60	0	1
2022.06.10	15:18:00	8577.3	8577.6	8576.1	8576.2	60	0	1
2022.06.10	15:19:00	8576.3	8577.3	8576.0	8577.0	60	0	1
2022.06.10	15:20:00	8576.9	8577.0	8575.3	8575.8	60	0	1
2022.06.10	15:21:00	8575.7	8575.9	8574.5	8575.2	60	0	1
2022.06.10	15:22:00	8575.1	8575.2	8574.3	8575.0	60	0	1
2022.06.10	15:23:00	8574.9	8575.0	8573.2	8573.4	60	0	1
2022.06.10	15:24:00	8573.3	8573.6	8572.9	8573.0	60	0	1
2022.06.10	15:25:00	8573.1	8573.1	8571.7	8572.0	60	0	1
2022.06.10	15:26:00	8572.1	8573.9	8572.0	8573.4	60	0	1
2022.06.10	15:27:00	8573.5	8574.8	8573.5	8573.8	60	0	1
2022.06.10	15:28:00	8573.7	8574.2	8573.4	8573.8	60	0	1
2022.06.10	15:29:00	8573.7	8574.8	8573.7	8574.8	60	0	1
2022.06.10	15:30:00	8574.7	8574.9	8573.4	8574.0	60	0	1
2022.06.10	15:31:00	8573.9	8574.0	8573.1	8573.6	60	0	1
2022.06.10	15:32:00	8573.7	8574.9	8573.7	8574.8	60	0	1
2022.06.10	15:33:00	8574.7	8574.7	8573.5	8574.0	60	0	1
2022.06.10	15:34:00	8574.1	8575.1	8574.1	8574.4	60	0	1
2022.06.10	15:35:00	8574.3	8574.8	8573.9	8574.0	60	0	1
2022.06.10	15:36:00	8574.1	8575.8	8574.1	8575.8	60	0	1
2022.06.10	15:37:00	8575.7	8576.4	8575.4	8575.4	60	0	1
2022.06.10	15:38:00	8575.5	8576.3	8575.0	8575.8	60	0	1
2022.06.10	15:39:00	8575.9	8576.3	8574.5	8574.6	60	0	1
2022.06.10	15:40:00	8574.7	8574.7	8573.4	8573.6	60	0	1
2022.06.10	15:41:00	8573.7	8574.0	8572.7	8573.2	60	0	1
2022.06.10	15:42:00	8573.3	8573.6	8573.0	8573.2	60	0	1
2022.06.10	15:43:00	8573.3	8573.7	8572.9	8573.4	60	0	1
2022.06.10	15:44:00	8573.3	8574.8	8573.2	8574.2	60	0	1
2022.06.10	15:45:00	8574.1	8574.7	8573.7	8574.6	60	0	1
2022.06.10	15:46:00	8574.5	8574.9	8574.3	8574.4	60	0	1
2022.06.10	15:47:00	8574.5	8575.4	8574.3	8575.4	60	0	1
2022.06.10	15:48:00	8575.3	8576.3	8575.3	8575.8	60	0	1
2022.06.10	15:49:00	8575.7	8576.0	8575.3	8575.4	60	0	1
2022.06.10	15:50:00	8575.5	8575.7	8574.7	8575.0	60	0	1
2022.06.10	15:51:00	8574.9	8575.4	8574.7	8574.8	60	0	1
2022.06.10	15:52:00	8574.9	8575.6	8574.3	8575.6	60	0	1
2022.06.10	15:53:00	8575.5	8576.4	8574.6	8574.8	60	0	1
2022.06.10	15:54:00	8574.7	8575.0	8573.8	8574.8	60	0	1
2022.06.10	15:55:00	8574.9	8575.3	8574.0	8574.2	60	0	1
2022.06.10	15:56:00	8574.3	8574.5	8573.6	8574.4	60	0	1
2022.06.10	15:57:00	8574.3	8574.3	8573.0	8573.4	60	0	1
2022.06.10	15:58:00	8573.5	8575.4	8573.4	8575.4	60	0	1
2022.06.10	15:59:00	8575.3	8575.8	8574.2	8574.4	60	0	1
2022.06.10	16:00:00	8574.5	8575.5	8574.5	8574.8	60	0	1
2022.06.10	16:01:00	8574.9	8575.2	8574.4	8574.8	60	0	1
2022.06.10	16:02:00	8574.9	8574.9	8573.8	8574.2	60	0	1
2022.06.10	16:03:00	8574.1	8575.2	8574.1	8574.4	60	0	1
2022.06.10	16:04:00	8574.5	8575.9	8574.5	8575.4	60	0	1
2022.06.10	16:05:00	8575.3	8575.4	8573.2	8573.4	60	0	1
2022.06.10	16:06:00	8573.5	8574.3	8573.3	8573.8	60	0	1
2022.06.10	16:07:00	8573.9	8575.3	8573.9	8575.2	60	0	1
2022.06.10	16:08:00	8575.1	8575.7	8574.7	8575.6	60	0	1
2022.06.10	16:09:00	8575.5	8575.7	8575.0	8575.2	60	0	1
2022.06.10	16:10:00	8575.1	8575.6	8574.6	8574.8	60	0	1
2022.06.10	16:11:00	8574.7	8574.7	8573.0	8573.0	60	0	1
2022.06.10	16:12:00	8572.9	8572.9	8571.0	8571.4	60	0	1
2022.06.10	16:13:00	8571.5	8572.5	8570.8	8572.4	60	0	1
2022.06.10	16:14:00	8572.5	8573.0	8572.2	8572.8	60	0	1
2022.06.10	16:15:00	8572.7	8573.2	8572.3	8573.0	60	0	1
2022.06.10	16:16:00	8573.1	8573.1	8571.6	8571.6	60	0	1
2022.06.10	16:17:00	8571.7	8571.8	8570.6	8571.4	60	0	1
2022.06.10	16:18:00	8571.5	8571.9	8571.0	8571.8	60	0	1
2022.06.10	16:19:00	8571.7	8572.0	8570.6	8570.6	60	0	1
2022.06.10	16:20:00	8570.7	8570.7	8569.6	8570.2	60	0	1
2022.06.10	16:21:00	8570.3	8570.5	8569.5	8569.8	60	0	1
2022.06.10	16:22:00	8569.7	8570.4	8569.3	8570.2	60	0	1
2022.06.10	16:23:00	8570.1	8570.5	8569.8	8570.4	60	0	1
2022.06.10	16:24:00	8570.5	8570.5	8568.9	8569.2	60	0	1
2022.06.10	16:25:00	8569.3	8570.0	8569.1	8569.6	60	0	1
2022.06.10	16:26:00	8569.5	8569.7	8569.0	8569.2	60	0	1
2022.06.10	16:27:00	8569.1	8570.5	8569.1	8570.0	60	0	1
2022.06.10	16:28:00	8570.1	8570.9	8570.1	8570.6	60	0	1
2022.06.10	16:29:00	8570.7	8570.9	8569.7	8569.8	60	0	1
2022.06.10	16:30:00	8569.9	8570.3	8569.4	8570.0	60	0	1
2022.06.10	16:31:00	8569.9	8570.6	8569.5	8570.4	60	0	1
2022.06.10	16:32:00	8570.5	8570.9	8570.4	8570.8	60	0	1
2022.06.10	16:33:00	8570.7	8571.0	8570.0	8570.0	60	0	1
2022.06.10	16:34:00	8570.1	8570.6	8569.5	8569.8	60	0	1
2022.06.10	16:35:00	8569.7	8570.3	8569.5	8570.2	60	0	1
2022.06.10	16:36:00	8570.1	8571.5	8570.1	8570.8	60	0	1
2022.06.10	16:37:00	8570.7	8570.9	8569.9	8570.0	60	0	1
2022.06.10	16:38:00	8569.9	8570.3	8569.3	8569.8	60	0	1
2022.06.10	16:39:00	8569.9	8571.3	8569.7	8571.0	60	0	1
2022.06.10	16:40:00	8571.1	8571.6	8569.3	8569.4	60	0	1
2022.06.10	16:41:00	8569.3	8569.5	8567.6	8568.6	60	0	1
2022.06.10	16:42:00	8568.7	8568.8	8567.1	8567.2	60	0	1
2022.06.10	16:43:00	8567.1	8567.9	8566.7	8567.8	60	0	1
2022.06.10	16:44:00	8567.7	8568.2	8566.8	8567.2	60	0	1
2022.06.10	16:45:00	8567.1	8568.2	8567.0	8567.8	60	0	1
2022.06.10	16:46:00	8567.9	8569.0	8567.3	8568.8	60	0	1
2022.06.10	16:47:00	8568.9	8569.9	8568.8	8569.8	60	0	1
2022.06.10	16:48:00	8569.7	8570.1	8569.3	8569.4	60	0	1
2022.06.10	16:49:00	8569.5	8570.5	8569.5	8570.0	60	0	1
2022.06.10	16:50:00	8570.1	8570.1	8568.9	8569.0	60	0	1
2022.06.10	16:51:00	8568.9	8569.0	8568.1	8568.8	60	0	1
2022.06.10	16:52:00	8568.7	8568.9	8568.2	8568.6	60	0	1
2022.06.10	16:53:00	8568.7	8568.7	8567.3	8567.6	60	0	1
2022.06.10	16:54:00	8567.7	8568.1	8567.3	8567.6	60	0	1
2022.06.10	16:55:00	8567.7	8568.4	8567.7	8567.8	60	0	1
2022.06.10	16:56:00	8567.7	8567.7	8566.3	8566.4	60	0	1
2022.06.10	16:57:00	8566.3	8567.5	8566.2	8567.4	60	0	1
2022.06.10	16:58:00	8567.5	8568.2	8567.1	8567.6	60	0	1
2022.06.10	16:59:00	8567.7	8568.0	8567.0	8567.2	60	0	1
2022.06.10	17:00:00	8567.3	8567.9	8567.1	8567.8	60	0	1
2022.06.10	17:01:00	8567.9	8569.3	8567.8	8568.6	60	0	1
2022.06.10	17:02:00	8568.7	8569.1	8568.2	8569.0	60	0	1
2022.06.10	17:03:00	8569.1	8570.1	8568.9	8569.4	60	0	1
2022.06.10	17:04:00	8569.5	8569.6	8568.0	8568.4	60	0	1
2022.06.10	17:05:00	8568.5	8569.1	8568.2	8568.2	60	0	1
2022.06.10	17:06:00	8568.3	8568.4	8567.1	8567.2	60	0	1
2022.06.10	17:07:00	8567.3	8567.8	8566.9	8567.2	60	0	1
2022.06.10	17:08:00	8567.3	8568.0	8566.7	8568.0	60	0	1
2022.06.10	17:09:00	8567.9	8568.0	8566.5	8566.6	60	0	1
2022.06.10	17:10:00	8566.7	8568.0	8566.5	8567.6	60	0	1
2022.06.10	17:11:00	8567.5	8567.5	8565.9	8566.4	60	0	1
2022.06.10	17:12:00	8566.5	8566.8	8565.5	8566.6	60	0	1
2022.06.10	17:13:00	8566.5	8566.8	8565.1	8565.4	60	0	1
2022.06.10	17:14:00	8565.5	8566.1	8564.9	8565.0	60	0	1
2022.06.10	17:15:00	8565.1	8565.2	8564.6	8565.2	60	0	1
2022.06.10	17:16:00	8565.1	8565.3	8564.5	8564.8	60	0	1
2022.06.10	17:17:00	8564.7	8564.9	8563.3	8563.8	60	0	1
2022.06.10	17:18:00	8563.9	8564.8	8563.1	8563.4	60	0	1
2022.06.10	17:19:00	8563.3	8563.3	8562.2	8562.4	60	0	1
2022.06.10	17:20:00	8562.5	8562.8	8561.7	8562.2	60	0	1
2022.06.10	17:21:00	8562.3	8563.6	8562.3	8563.2	60	0	1
2022.06.10	17:22:00	8563.1	8564.2	8562.8	8564.2	60	0	1
2022.06.10	17:23:00	8564.1	8564.9	8563.6	8564.6	60	0	1
2022.06.10	17:24:00	8564.7	8565.1	8564.2	8565.0	60	0	1
2022.06.10	17:25:00	8564.9	8565.2	8563.4	8563.4	60	0	1
2022.06.10	17:26:00	8563.5	8563.6	8562.6	8562.6	60	0	1
2022.06.10	17:27:00	8562.7	8563.7	8562.4	8563.4	60	0	1
2022.06.10	17:28:00	8563.5	8564.0	8562.6	8562.6	60	0	1
2022.06.10	17:29:00	8562.5	8563.4	8562.5	8563.4	60	0	1
2022.06.10	17:30:00	8563.3	8563.4	8562.3	8563.2	60	0	1
2022.06.10	17:31:00	8563.3	8564.0	8563.1	8563.2	60	0	1
2022.06.10	17:32:00	8563.3	8563.9	8563.2	8563.6	60	0	1
2022.06.10	17:33:00	8563.5	8563.7	8562.7	8562.8	60	0	1
2022.06.10	17:34:00	8562.7	8562.9	8562.0	8562.2	60	0	1
2022.06.10	17:35:00	8562.1	8562.7	8561.4	8561.8	60	0	1
2022.06.10	17:36:00	8561.9	8562.9	8561.9	8562.4	60	0	1
2022.06.10	17:37:00	8562.3	8562.8	8561.6	8562.8	60	0	1
2022.06.10	17:38:00	8562.9	8563.4	8562.3	8562.6	60	0	1
2022.06.10	17:39:00	8562.5	8562.8	8561.7	8562.0	60	0	1
2022.06.10	17:40:00	8561.9	8563.1	8561.6	8563.0	60	0	1
2022.06.10	17:41:00	8562.9	8562.9	8562.2	8562.6	60	0	1
2022.06.10	17:42:00	8562.5	8563.2	8562.1	8562.4	60	0	1
2022.06.10	17:43:00	8562.5	8562.6	8561.8	8562.0	60	0	1
2022.06.10	17:44:00	8562.1	8562.4	8561.5	8562.0	60	0	1
2022.06.10	17:45:00	8562.1	8562.3	8560.7	8560.8	60	0	1
2022.06.10	17:46:00	8560.9	8562.2	8560.8	8562.0	60	0	1
2022.06.10	17:47:00	8562.1	8562.3	8561.3	8561.6	60	0	1
2022.06.10	17:48:00	8561.7	8562.8	8561.0	8562.8	60	0	1
2022.06.10	17:49:00	8562.7	8563.4	8562.0	8562.2	60	0	1
2022.06.10	17:50:00	8562.1	8563.9	8561.9	8563.8	60	0	1
2022.06.10	17:51:00	8563.7	8563.9	8562.3	8562.8	60	0	1
2022.06.10	17:52:00	8562.9	8563.4	8562.3	8563.0	60	0	1
2022.06.10	17:53:00	8563.1	8564.0	8562.8	8563.8	60	0	1
2022.06.10	17:54:00	8563.9	8564.6	8563.8	8564.4	60	0	1
2022.06.10	17:55:00	8564.5	8565.5	8564.5	8565.0	60	0	1
2022.06.10	17:56:00	8564.9	8565.0	8564.3	8564.6	60	0	1
2022.06.10	17:57:00	8564.5	8564.7	8564.0	8564.0	60	0	1
2022.06.10	17:58:00	8564.1	8564.2	8563.1	8563.2	60	0	1
2022.06.10	17:59:00	8563.3	8563.6	8562.8	8563.0	60	0	1
2022.06.10	18:00:00	8562.9	8563.8	8562.8	8563.8	60	0	1
2022.06.10	18:01:00	8563.9	8564.4	8563.4	8564.4	60	0	1
2022.06.10	18:02:00	8564.3	8566.0	8564.2	8565.2	60	0	1
2022.06.10	18:03:00	8565.3	8565.7	8564.6	8564.6	60	0	1
2022.06.10	18:04:00	8564.5	8565.8	8564.4	8565.8	60	0	1
2022.06.10	18:05:00	8565.9	8565.9	8564.7	8565.6	60	0	1
2022.06.10	18:06:00	8565.5	8566.7	8565.0	8566.2	60	0	1
2022.06.10	18:07:00	8566.1	8566.6	8566.0	8566.2	60	0	1
2022.06.10	18:08:00	8566.1	8567.4	8566.0	8567.4	60	0	1
2022.06.10	18:09:00	8567.3	8567.6	8566.4	8566.8	60	0	1
2022.06.10	18:10:00	8566.7	8566.7	8565.5	8565.6	60	0	1
2022.06.10	18:11:00	8565.7	8566.4	8565.6	8565.8	60	0	1
2022.06.10	18:12:00	8565.7	8566.0	8565.2	8566.0	60	0	1
2022.06.10	18:13:00	8566.1	8566.2	8565.5	8565.8	60	0	1
2022.06.10	18:14:00	8565.9	8566.5	8565.9	8566.2	60	0	1
2022.06.10	18:15:00	8566.1	8566.5	8565.2	8565.4	60	0	1
2022.06.10	18:16:00	8565.5	8566.1	8564.9	8565.0	60	0	1
2022.06.10	18:17:00	8565.1	8565.8	8564.5	8565.8	60	0	1
2022.06.10	18:18:00	8565.9	8566.1	8565.6	8565.8	60	0	1
2022.06.10	18:19:00	8565.9	8566.0	8564.1	8564.6	60	0	1
2022.06.10	18:20:00	8564.5	8565.5	8564.3	8564.6	60	0	1
2022.06.10	18:21:00	8564.5	8564.7	8563.7	8564.4	60	0	1
2022.06.10	18:22:00	8564.5	8564.6	8563.0	8563.4	60	0	1
2022.06.10	18:23:00	8563.5	8563.5	8562.4	8562.4	60	0	1
2022.06.10	18:24:00	8562.3	8562.6	8561.7	8562.0	60	0	1
2022.06.10	18:25:00	8561.9	8562.3	8561.5	8561.8	60	0	1
2022.06.10	18:26:00	8561.7	8562.3	8561.2	8561.2	60	0	1
2022.06.10	18:27:00	8561.3	8561.3	8560.5	8560.8	60	0	1
2022.06.10	18:28:00	8560.9	8561.5	8560.7	8561.2	60	0	1
2022.06.10	18:29:00	8561.3	8561.6	8561.0	8561.4	60	0	1
2022.06.10	18:30:00	8561.5	8561.9	8561.1	8561.8	60	0	1
2022.06.10	18:31:00	8561.7	8562.3	8561.5	8562.0	60	0	1
2022.06.10	18:32:00	8561.9	8562.0	8561.1	8561.2	60	0	1
2022.06.10	18:33:00	8561.1	8562.0	8561.0	8561.2	60	0	1
2022.06.10	18:34:00	8561.3	8561.8	8560.9	8561.6	60	0	1
2022.06.10	18:35:00	8561.7	8562.4	8561.4	8562.4	60	0	1
2022.06.10	18:36:00	8562.5	8562.8	8561.8	8561.8	60	0	1
2022.06.10	18:37:00	8561.7	8562.8	8561.7	8562.4	60	0	1
2022.06.10	18:38:00	8562.5	8563.1	8562.3	8562.4	60	0	1
2022.06.10	18:39:00	8562.3	8563.1	8562.1	8562.6	60	0	1
2022.06.10	18:40:00	8562.7	8564.0	8562.6	8563.2	60	0	1
2022.06.10	18:41:00	8563.3	8564.9	8563.3	8564.6	60	0	1
2022.06.10	18:42:00	8564.7	8565.2	8564.1	8564.6	60	0	1
2022.06.10	18:43:00	8564.7	8565.0	8564.4	8564.8	60	0	1
2022.06.10	18:44:00	8564.7	8564.9	8564.2	8564.6	60	0	1
2022.06.10	18:45:00	8564.7	8565.0	8564.2	8564.6	60	0	1
2022.06.10	18:46:00	8564.7	8565.8	8564.6	8565.8	60	0	1
2022.06.10	18:47:00	8565.7	8567.2	8565.4	8567.0	60	0	1
2022.06.10	18:48:00	8567.1	8567.2	8566.4	8566.6	60	0	1
2022.06.10	18:49:00	8566.5	8566.9	8565.8	8565.8	60	0	1
2022.06.10	18:50:00	8565.9	8566.7	8565.6	8566.4	60	0	1
2022.06.10	18:51:00	8566.3	8566.5	8565.6	8566.4	60	0	1
2022.06.10	18:52:00	8566.3	8566.7	8565.5	8565.8	60	0	1
2022.06.10	18:53:00	8565.7	8566.4	8565.3	8565.4	60	0	1
2022.06.10	18:54:00	8565.3	8565.4	8563.9	8564.2	60	0	1
2022.06.10	18:55:00	8564.3	8565.0	8563.9	8565.0	60	0	1
2022.06.10	18:56:00	8565.1	8565.8	8564.7	8565.0	60	0	1
2022.06.10	18:57:00	8565.1	8566.0	8564.8	8565.8	60	0	1
2022.06.10	18:58:00	8565.9	8567.3	8565.8	8567.0	60	0	1
2022.06.10	18:59:00	8566.9	8567.0	8565.4	8565.4	60	0	1
2022.06.10	19:00:00	8565.5	8566.2	8565.2	8565.4	60	0	1
2022.06.10	19:01:00	8565.3	8565.8	8564.5	8565.4	60	0	1
2022.06.10	19:02:00	8565.5	8565.7	8565.1	8565.6	60	0	1
2022.06.10	19:03:00	8565.5	8565.6	8564.0	8564.2	60	0	1
2022.06.10	19:04:00	8564.3	8565.3	8564.3	8564.8	60	0	1
2022.06.10	19:05:00	8564.7	8565.3	8564.4	8564.8	60	0	1
2022.06.10	19:06:00	8564.9	8565.3	8564.2	8564.4	60	0	1
2022.06.10	19:07:00	8564.3	8564.8	8563.9	8564.6	60	0	1
2022.06.10	19:08:00	8564.5	8564.6	8563.2	8563.4	60	0	1
2022.06.10	19:09:00	8563.5	8563.9	8562.3	8562.4	60	0	1
2022.06.10	19:10:00	8562.5	8562.7	8560.9	8561.0	60	0	1
2022.06.10	19:11:00	8560.9	8561.4	8560.7	8560.8	60	0	1
2022.06.10	19:12:00	8560.7	8561.4	8560.7	8561.4	60	0	1
2022.06.10	19:13:00	8561.5	8561.8	8560.9	8561.2	60	0	1
2022.06.10	19:14:00	8561.3	8561.7	8560.7	8561.6	60	0	1
2022.06.10	19:15:00	8561.7	8561.8	8560.7	8561.6	60	0	1
2022.06.10	19:16:00	8561.7	8562.0	8561.3	8561.6	60	0	1
2022.06.10	19:17:00	8561.7	8561.8	8560.7	8560.8	60	0	1
2022.06.10	19:18:00	8560.7	8561.5	8560.4	8560.8	60	0	1
2022.06.10	19:19:00	8560.9	8561.6	8560.4	8561.4	60	0	1
2022.06.10	19:20:00	8561.5	8562.1	8561.2	8562.0	60	0	1
2022.06.10	19:21:00	8562.1	8564.2	8561.9	8564.2	60	0	1
2022.06.10	19:22:00	8564.3	8564.8	8564.1	8564.6	60	0	1
2022.06.10	19:23:00	8564.5	8565.7	8564.4	8565.0	60	0	1
2022.06.10	19:24:00	8564.9	8565.5	8564.8	8565.2	60	0	1
2022.06.10	19:25:00	8565.3	8566.1	8564.8	8566.0	60	0	1
2022.06.10	19:26:00	8565.9	8566.4	8565.5	8565.8	60	0	1
2022.06.10	19:27:00	8565.9	8565.9	8564.8	8565.0	60	0	1
2022.06.10	19:28:00	8564.9	8565.1	8564.1	8564.4	60	0	1
2022.06.10	19:29:00	8564.3	8564.4	8562.9	8563.0	60	0	1
2022.06.10	19:30:00	8562.9	8564.0	8562.9	8563.2	60	0	1
2022.06.10	19:31:00	8563.1	8563.5	8562.9	8563.2	60	0	1
2022.06.10	19:32:00	8563.1	8563.1	8562.4	8562.8	60	0	1
2022.06.10	19:33:00	8562.7	8563.2	8562.2	8563.2	60	0	1
2022.06.10	19:34:00	8563.3	8563.3	8562.4	8563.0	60	0	1
2022.06.10	19:35:00	8562.9	8563.5	8562.7	8563.2	60	0	1
2022.06.10	19:36:00	8563.3	8564.5	8563.2	8564.4	60	0	1
2022.06.10	19:37:00	8564.3	8564.9	8563.7	8563.8	60	0	1
2022.06.10	19:38:00	8563.7	8564.4	8563.4	8564.0	60	0	1
2022.06.10	19:39:00	8564.1	8564.1	8563.2	8563.6	60	0	1
2022.06.10	19:40:00	8563.7	8564.5	8563.3	8564.4	60	0	1
2022.06.10	19:41:00	8564.5	8564.6	8563.8	8564.2	60	0	1
2022.06.10	19:42:00	8564.1	8564.4	8563.6	8563.6	60	0	1
2022.06.10	19:43:00	8563.7	8564.4	8563.7	8564.2	60	0	1
2022.06.10	19:44:00	8564.3	8564.8	8563.7	8563.8	60	0	1
2022.06.10	19:45:00	8563.9	8565.8	8563.8	8565.6	60	0	1
2022.06.10	19:46:00	8565.5	8566.9	8565.3	8566.6	60	0	1
2022.06.10	19:47:00	8566.7	8567.6	8566.6	8566.8	60	0	1
2022.06.10	19:48:00	8566.7	8567.4	8566.6	8566.8	60	0	1
2022.06.10	19:49:00	8566.9	8568.4	8566.8	8567.6	60	0	1
2022.06.10	19:50:00	8567.7	8568.0	8566.6	8566.6	60	0	1
2022.06.10	19:51:00	8566.7	8567.4	8566.1	8566.4	60	0	1
2022.06.10	19:52:00	8566.5	8567.0	8565.6	8565.6	60	0	1
2022.06.10	19:53:00	8565.5	8565.9	8565.3	8565.6	60	0	1
2022.06.10	19:54:00	8565.5	8565.7	8564.9	8565.6	60	0	1
2022.06.10	19:55:00	8565.7	8566.4	8565.6	8566.0	60	0	1
2022.06.10	19:56:00	8565.9	8566.2	8565.3	8565.8	60	0	1
2022.06.10	19:57:00	8565.9	8566.0	8565.0	8565.2	60	0	1
2022.06.10	19:58:00	8565.1	8565.9	8565.0	8565.4	60	0	1
2022.06.10	19:59:00	8565.3	8565.5	8564.5	8565.4	60	0	1
2022.06.10	20:00:00	8565.3	8567.1	8565.0	8567.0	60	0	1
2022.06.10	20:01:00	8566.9	8567.2	8566.1	8566.6	60	0	1
2022.06.10	20:02:00	8566.5	8566.8	8566.0	8566.0	60	0	1
2022.06.10	20:03:00	8566.1	8566.8	8565.8	8566.4	60	0	1
2022.06.10	20:04:00	8566.3	8566.9	8565.8	8565.8	60	0	1
2022.06.10	20:05:00	8565.7	8565.8	8565.2	8565.4	60	0	1
2022.06.10	20:06:00	8565.5	8566.4	8565.4	8566.2	60	0	1
2022.06.10	20:07:00	8566.1	8566.1	8564.6	8565.4	60	0	1
2022.06.10	20:08:00	8565.3	8566.0	8564.8	8566.0	60	0	1
2022.06.10	20:09:00	8566.1	8566.8	8565.9	8566.2	60	0	1
2022.06.10	20:10:00	8566.1	8566.5	8565.4	8565.6	60	0	1
2022.06.10	20:11:00	8565.7	8566.8	8565.6	8566.6	60	0	1
2022.06.10	20:12:00	8566.7	8567.6	8566.6	8567.6	60	0	1
2022.06.10	20:13:00	8567.5	8567.6	8566.1	8566.2	60	0	1
2022.06.10	20:14:00	8566.3	8566.6	8566.1	8566.4	60	0	1
2022.06.10	20:15:00	8566.3	8566.6	8565.7	8566.0	60	0	1
2022.06.10	20:16:00	8566.1	8566.3	8565.3	8565.8	60	0	1
2022.06.10	20:17:00	8565.7	8566.2	8565.4	8565.6	60	0	1
2022.06.10	20:18:00	8565.7	8566.5	8565.7	8566.4	60	0	1
2022.06.10	20:19:00	8566.5	8566.8	8566.0	8566.4	60	0	1
2022.06.10	20:20:00	8566.3	8567.3	8566.2	8567.0	60	0	1
2022.06.10	20:21:00	8566.9	8567.5	8566.4	8566.4	60	0	1
2022.06.10	20:22:00	8566.5	8568.1	8566.4	8567.8	60	0	1
2022.06.10	20:23:00	8567.7	8567.9	8567.0	8567.4	60	0	1
2022.06.10	20:24:00	8567.5	8568.3	8567.3	8568.2	60	0	1
2022.06.10	20:25:00	8568.3	8568.8	8567.2	8567.2	60	0	1
2022.06.10	20:26:00	8567.3	8567.7	8566.8	8567.6	60	0	1
2022.06.10	20:27:00	8567.5	8567.7	8567.0	8567.4	60	0	1
2022.06.10	20:28:00	8567.5	8567.8	8567.2	8567.2	60	0	1
2022.06.10	20:29:00	8567.3	8567.4	8566.9	8567.2	60	0	1
2022.06.10	20:30:00	8567.3	8567.3	8566.2	8566.4	60	0	1
2022.06.10	20:31:00	8566.5	8566.7	8565.4	8565.6	60	0	1
2022.06.10	20:32:00	8565.7	8566.7	8565.7	8566.6	60	0	1
2022.06.10	20:33:00	8566.7	8569.2	8566.7	8569.2	60	0	1
2022.06.10	20:34:00	8569.3	8570.0	8568.9	8569.8	60	0	1
2022.06.10	20:35:00	8569.9	8570.1	8568.4	8568.4	60	0	1
2022.06.10	20:36:00	8568.5	8569.1	8568.2	8568.4	60	0	1
2022.06.10	20:37:00	8568.5	8569.2	8568.4	8568.4	60	0	1
2022.06.10	20:38:00	8568.3	8568.4	8567.3	8567.4	60	0	1
2022.06.10	20:39:00	8567.5	8567.9	8567.1	8567.4	60	0	1
2022.06.10	20:40:00	8567.3	8568.2	8566.9	8567.2	60	0	1
2022.06.10	20:41:00	8567.3	8568.1	8567.1	8567.8	60	0	1
2022.06.10	20:42:00	8567.7	8568.2	8567.1	8568.0	60	0	1
2022.06.10	20:43:00	8567.9	8568.5	8567.3	8567.6	60	0	1
2022.06.10	20:44:00	8567.7	8567.8	8566.3	8566.6	60	0	1
2022.06.10	20:45:00	8566.5	8568.0	8566.4	8566.8	60	0	1
2022.06.10	20:46:00	8566.9	8566.9	8565.6	8565.8	60	0	1
2022.06.10	20:47:00	8565.9	8566.2	8565.5	8565.6	60	0	1
2022.06.10	20:48:00	8565.7	8566.4	8565.4	8565.8	60	0	1
2022.06.10	20:49:00	8565.7	8566.2	8565.2	8566.2	60	0	1
2022.06.10	20:50:00	8566.3	8566.5	8565.6	8566.0	60	0	1
2022.06.10	20:51:00	8565.9	8566.1	8565.5	8566.0	60	0	1
